# Citation/License/Copyright:,"LeBauer, David, Michael Dietze, Rob Kooper, Steven Long, Patrick Mulrooney, Gareth Scott Rohde, Dan Wang (2010).  Biofuel Ecophysiological Traits and Yields Database (BETYdb), Energy Biosciences Institute, University of Illinois at Urbana-Champaign.  doi:10.13012/J8H41PB9
All public data in BETYdb is made available under the Open Data Commons Attribution License (ODC-By) v1.0. You are free to share, create, and adapt its contents.  Data with an access_level field and value &lt;= 2 is not covered by this license but may be available for use with consent.
Copyright © 2010-2014 Energy Biosciences Institute"
#
# Contact:,betydb@gmail.com
#
# SQL query:,"SELECT ""traits_and_yields_view"".* FROM ""traits_and_yields_view""  WHERE (traits_and_yields_view.access_level >= 4) AND (checked >= 1)"
#
# Time of query:,2017-05-26 16:33:16 UTC
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1991 Jun 4 (Africa/Johannesburg),[time unspecified for yields],6,1991,1991-06-03 19:00:00 -0500,5.0,Ayield,39.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1991 Jul 29 (Africa/Johannesburg),[time unspecified for yields],7,1991,1991-07-28 19:00:00 -0500,5.0,Ayield,53.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1991 Sep 30 (Africa/Johannesburg),[time unspecified for yields],9,1991,1991-09-29 19:00:00 -0500,5.0,Ayield,47.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1991 Dec 2 (Africa/Johannesburg),[time unspecified for yields],12,1991,1991-12-01 18:00:00 -0600,5.0,Ayield,46.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1968 Jan 10 (Africa/Johannesburg),[time unspecified for yields],1,1968,1968-01-09 18:00:00 -0600,5.0,Ayield,1.90,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1968 Mar 10 (Africa/Johannesburg),[time unspecified for yields],3,1968,1968-03-09 18:00:00 -0600,5.0,Ayield,15.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1968 May 9 (Africa/Johannesburg),[time unspecified for yields],5,1968,1968-05-08 19:00:00 -0500,5.0,Ayield,29.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1968 Jul 10 (Africa/Johannesburg),[time unspecified for yields],7,1968,1968-07-09 19:00:00 -0500,5.0,Ayield,38.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1968 Aug 8 (Africa/Johannesburg),[time unspecified for yields],8,1968,1968-08-07 19:00:00 -0500,5.0,Ayield,42.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1969 Jan 14 (Africa/Johannesburg),[time unspecified for yields],1,1969,1969-01-13 18:00:00 -0600,5.0,Ayield,11.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1969 Mar 11 (Africa/Johannesburg),[time unspecified for yields],3,1969,1969-03-10 18:00:00 -0600,5.0,Ayield,34.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1969 May 6 (Africa/Johannesburg),[time unspecified for yields],5,1969,1969-05-05 19:00:00 -0500,5.0,Ayield,45.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1969 Jul 2 (Africa/Johannesburg),[time unspecified for yields],7,1969,1969-07-01 19:00:00 -0500,5.0,Ayield,55.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1969 Aug 26 (Africa/Johannesburg),[time unspecified for yields],8,1969,1969-08-25 19:00:00 -0500,5.0,Ayield,64.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,"",Laredo,2003,observational,1969 Nov 5 (Africa/Johannesburg),[time unspecified for yields],11,1969,1969-11-04 18:00:00 -0600,5.0,Ayield,77.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,2.80,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,7.20,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,9.20,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,11.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,12.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,15.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,32.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,41.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,2.60,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,6.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,8.00,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,7.00,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,12.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,14.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,31.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,37.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,1.80,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,7.20,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,6.90,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,7.20,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,7.60,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,11.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,25.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,NCo 376,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,30.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,2.60,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,8.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,11.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,12.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,15.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,19.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,33.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,36.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1990 Feb 1 (Africa/Johannesburg),[time unspecified for yields],2,1990,1990-01-31 18:00:00 -0600,5.0,Ayield,22.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,8.10,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,6.70,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,8.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,10.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,9.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,20.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N16,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,30.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,3.10,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,7.00,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,9.50,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,9.10,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,12.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,16.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,27.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N12,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,35.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,2.60,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,4.90,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,7.60,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,9.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,11.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,14.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,29.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,37.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,2.70,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,6.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,6.80,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,7.30,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,13.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1993 Dec 20 (Africa/Johannesburg),[time unspecified for yields],12,1993,1993-12-19 18:00:00 -0600,5.0,Ayield,9.90,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1994 Feb 22 (Africa/Johannesburg),[time unspecified for yields],2,1994,1994-02-21 18:00:00 -0600,5.0,Ayield,29.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N19,Laredo,2003,observational,1994 Apr 19 (Africa/Johannesburg),[time unspecified for yields],4,1994,1994-04-18 19:00:00 -0500,5.0,Ayield,36.0,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Mar 24 (Africa/Johannesburg),[time unspecified for yields],3,1993,1993-03-23 18:00:00 -0600,5.0,Ayield,2.30,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 May 17 (Africa/Johannesburg),[time unspecified for yields],5,1993,1993-05-16 19:00:00 -0500,5.0,Ayield,6.90,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Jul 14 (Africa/Johannesburg),[time unspecified for yields],7,1993,1993-07-13 19:00:00 -0500,5.0,Ayield,7.90,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Sep 7 (Africa/Johannesburg),[time unspecified for yields],9,1993,1993-09-06 19:00:00 -0500,5.0,Ayield,8.40,Mg/ha/yr,"","",[missing],"","",""
checked,La Mercy,Natal,-29.35,31.07,Saccharum officinarum,sugarcane,Saccharum,N17,Laredo,2003,observational,1993 Nov 2 (Africa/Johannesburg),[time unspecified for yields],11,1993,1993-11-01 18:00:00 -0600,5.0,Ayield,11.0,Mg/ha/yr,"","",[missing],"","",""
